T1_TM,T2_TM,Reflection_Loss,SR,Radius_nm,OP_port_width_um,Mode_source_TM0
0.531671,0.359869,0.10846,1.477401499,35,1,0
0.404052,0.486176,0.109772,0.831081748,35,1,0
0.363868,0.484081,0.152051,0.751667593,35,1,0
0.449299,0.410878,0.139823,1.093509509,35,1,0
0.459601,0.39662,0.143779,1.158794312,35,1,0
0.464967,0.383838,0.151195,1.211362606,35,1,0
0.428284,0.42285,0.148866,1.012850893,35,1,0
0.394065,0.441131,0.164804,0.89330607,35,1,0
0.455722,0.405827,0.138451,1.122946477,35,1,0
0.348824,0.415423,0.235753,0.839683889,35,1,0
0.491115,0.369327,0.139558,1.329756557,35,1,0
0.438176,0.440705,0.121119,0.994261467,35,1,0
0.493638,0.353121,0.153241,1.397928755,35,1,0
0.410053,0.448335,0.141612,0.914612957,35,1,0
0.494409,0.355964,0.149627,1.388929779,35,1,0
0.380465,0.486858,0.132677,0.781470162,35,1,0
0.499172,0.374367,0.126461,1.333376072,35,1,0
0.557297,0.294422,0.148281,1.892851078,35,1,0
0.461667,0.377008,0.161325,1.224554917,35,1,0
0.435768,0.467824,0.096408,0.931478505,35,1,0
0.342393,0.510987,0.14662,0.670062056,35,1,0
0.434795,0.390507,0.174698,1.113411539,35,1,0
0.454348,0.389494,0.156158,1.166508342,35,1,0
0.448545,0.440945,0.11051,1.01723571,35,1,0
0.382593,0.453784,0.163623,0.84311699,35,1,0
0.48101,0.347633,0.171357,1.383671861,35,1,0
0.432779,0.407845,0.159376,1.061135971,35,1,0
0.444681,0.420911,0.134408,1.056472746,35,1,0
0.489577,0.392977,0.117446,1.245815913,35,1,0
0.52235,0.306786,0.170864,1.702652663,35,1,0
0.451213,0.411754,0.137033,1.095831492,35,1,0
0.51694,0.37498,0.10808,1.378580191,35,1,0
0.436393,0.394503,0.169104,1.106184237,35,1,0
0.495956,0.339383,0.164661,1.461346031,35,1,0
0.469084,0.365907,0.165009,1.281976021,35,1,0
0.440844,0.429145,0.130011,1.027261182,35,1,0
0.444343,0.384968,0.170689,1.154233599,35,1,0
