T1_TM,T2_TM,Reflection_Loss,SR,Radius_nm,OP_port_width_um,Mode_source_TM0
0.433227,0.398152,0.168621,1.088094497,35,1,0
0.446623,0.380852,0.172525,1.17269438,35,1,0
0.451775,0.371906,0.176319,1.214755879,35,1,0
0.414556,0.409508,0.175936,1.012326988,35,1,0
0.378846,0.423219,0.197935,0.895153573,35,1,0
0.443702,0.396462,0.159836,1.119153916,35,1,0
0.328653,0.39926,0.272087,0.8231553374,35,1,0
0.484171,0.351948,0.163881,1.375689022,35,1,0
0.42321,0.431148,0.145642,0.9815886888,35,1,0
0.484888,0.334344,0.180768,1.450266791,35,1,0
0.402584,0.436734,0.160682,0.9218059505,35,1,0
0.481374,0.335496,0.18313,1.434812934,35,1,0
0.357488,0.473053,0.169459,0.7557039063,35,1,0
0.489733,0.360866,0.149401,1.357104853,35,1,0
0.557713,0.274023,0.168264,2.035278061,35,1,0
0.452655,0.35982,0.187525,1.258004002,35,1,0
0.425793,0.463345,0.110862,0.9189545587,35,1,0
0.321555,0.50609,0.172355,0.635371179,35,1,0
0.414397,0.376828,0.208775,1.099698005,35,1,0
0.440152,0.377831,0.182017,1.164944115,35,1,0
0.433743,0.43263,0.133627,1.002572637,35,1,0
0.366422,0.443517,0.190061,0.8261735176,35,1,0
0.466226,0.335926,0.197848,1.387883046,35,1,0
0.414549,0.388179,0.197272,1.067932577,35,1,0
0.430193,0.414146,0.155661,1.038747205,35,1,0
0.477743,0.378961,0.143296,1.260665346,35,1,0
0.51255,0.281465,0.205985,1.821007941,35,1,0
0.441379,0.399037,0.159584,1.106110461,35,1,0
0.509029,0.360909,0.130062,1.410408164,35,1,0
0.423873,0.379745,0.196382,1.116204295,35,1,0
0.48044,0.320219,0.199341,1.500348199,35,1,0
0.4578,0.345931,0.196269,1.323385299,35,1,0
0.432621,0.421933,0.145446,1.025331036,35,1,0
0.426928,0.370696,0.202376,1.151693031,35,1,0
0.4063,0.421816,0.171884,0.963216189,35,1,0
0.496874,0.352301,0.150825,1.410367839,35,1,0
